timestamp,closescaled,OBVscaled,Y_value,RSI
2003-03-26,0.1647483357,0.1991541629,0.1641261743,0.6205994024040968
2003-03-25,0.17656940210000002,0.2208323916,0.1647483357,0.6582082205773536
2003-03-24,0.16910346539999999,0.2027656229,0.17656940210000002,0.6565159486729952
2003-03-21,0.1855907422,0.22201699989999998,0.16910346539999999,0.7281608845117181
2003-03-20,0.1687923847,0.1960288966,0.1855907422,0.6492187293095046
2003-03-19,0.167548062,0.17740780120000002,0.1687923847,0.660560570681534
2003-03-18,0.17047222050000002,0.1989656136,0.167548062,0.6750943558939004
2003-03-17,0.1704100044,0.1767443794,0.17047222050000002,0.606865452177139
2003-03-14,0.14888322029999998,0.1454711324,0.1704100044,0.5217210315447935
2003-03-13,0.1454613327,0.1246448748,0.14888322029999998,0.45369252997372256
2003-03-12,0.1251166553,0.1031294654,0.1454613327,0.3314691050124383
2003-03-11,0.1261743296,0.1294228292,0.1251166553,0.32649932555630523
2003-03-10,0.12835189449999998,0.1461353776,0.1261743296,0.3468658686515007
2003-03-07,0.142039445,0.1598058189,0.12835189449999998,0.5235351336509184
2003-03-06,0.1368755055,0.1430726866,0.142039445,0.5547836634994776
2003-03-05,0.1409817707,0.1551684532,0.1368755055,0.555230048284749
2003-03-04,0.13457350839999999,0.14146363650000002,0.1409817707,0.47462859670467483
2003-03-03,0.1384931251,0.15313928400000001,0.13457350839999999,0.4792312032382977
2003-02-28,0.1423505257,0.1667623822,0.1384931251,0.5393522448662669
2003-02-27,0.13818204439999998,0.15320741699999998,0.1423505257,0.49401658936363624
2003-02-26,0.1389286381,0.1736401088,0.13818204439999998,0.5097537983636828
2003-02-25,0.1493187333,0.1913155759,0.1389286381,0.5983042171047441
2003-02-24,0.1461457102,0.17551551559999998,0.1493187333,0.5207821838174933
2003-02-21,0.1547937535,0.1896663871,0.1461457102,0.5926609523519941
2003-02-20,0.1498164624,0.1743232912,0.1547937535,0.5503817315488053
2003-02-19,0.15205624339999999,0.1872605311,0.1498164624,0.466868417467765
2003-02-18,0.1509363529,0.1760622262,0.15205624339999999,0.46824722776499217
2003-02-14,0.1392397188,0.1600248325,0.1509363529,0.4574033669609401
2003-02-13,0.1293473527,0.1429411549,0.1392397188,0.3349110946006678
2003-02-12,0.1333291856,0.1660330916,0.1293473527,0.2931808765224849
2003-02-11,0.13886642189999998,0.17757906,0.1333291856,0.40102651041530846
2003-02-10,0.14210166119999998,0.19527758120000002,0.13886642189999998,0.390714176934679
2003-02-07,0.1370621539,0.17891516640000002,0.14210166119999998,0.3213203764017346
2003-02-06,0.1396130156,0.195992463,0.1370621539,0.2389874336328046
2003-02-05,0.1380576121,0.1800291716,0.1396130156,0.2071207858731865
2003-02-04,0.1369999378,0.164741035,0.1380576121,0.1884905830259621
2003-02-03,0.1437814969,0.17959484960000002,0.1369999378,0.2464900246337769
2003-01-31,0.1439059292,0.19335215530000002,0.1437814969,0.24458757612224258
2003-01-30,0.1445280906,0.2134093953,0.1439059292,0.27226540713111513
2003-01-29,0.1570957506,0.22853759440000002,0.1445280906,0.4059925551052912
2003-01-28,0.15578921169999999,0.2125747147,0.1570957506,0.365788341369192
2003-01-27,0.14527468429999998,0.19607171129999998,0.15578921169999999,0.3836476706927341
2003-01-24,0.1488210042,0.215230872,0.14527468429999998,0.4469471997968256
2003-01-23,0.1616375288,0.2311793429,0.1488210042,0.5183074829067865
2003-01-22,0.15323835,0.2139476665,0.1616375288,0.5565299228981962
2003-01-21,0.1584645057,0.2333633036,0.15323835,0.6013490639532197
2003-01-17,0.1631929322,0.2517384204,0.1584645057,0.5912147845247735
2003-01-16,0.1927455982,0.28741293489999997,0.1631929322,0.6851448693384475
2003-01-15,0.2023268836,0.3077999303,0.1927455982,0.6899537084022365
2003-01-14,0.2084862813,0.3245688787,0.2023268836,0.7036433977188141
2003-01-13,0.2018291545,0.3089886553,0.2084862813,0.6959143119038314
2003-01-10,0.2028868288,0.33059978019999997,0.2018291545,0.7183018129956082
2003-01-09,0.19865613140000002,0.3101076007,0.2028868288,0.69278814632457
2003-01-08,0.18117339640000002,0.2880588603,0.19865613140000002,0.6057783748666834
2003-01-07,0.1924345175,0.3076317591,0.18117339640000002,0.6189475523579248
2003-01-06,0.177440428,0.28312261510000003,0.1924345175,0.6041688993947993
2003-01-03,0.1653704971,0.2668174238,0.177440428,0.5506363328932808
2003-01-02,0.1586511541,0.2545446349,0.1653704971,0.47823932573807704
2002-12-31,0.1395507995,0.23835636059999998,0.1586511541,0.38103667436564603
2002-12-30,0.13177378210000001,0.2221538834,0.1395507995,0.376674429500803
2002-12-27,0.1386797735,0.23875816,0.13177378210000001,0.3389251853895011
2002-12-26,0.1457724134,0.2517962614,0.1386797735,0.3493707119567808
2002-12-24,0.15361164689999998,0.26370265530000003,0.1457724134,0.3659887120025004
2002-12-23,0.1567224538,0.2686843911,0.15361164689999998,0.34308103441923044
2002-12-20,0.1537982953,0.2564941441,0.1567224538,0.2837093873128139
2002-12-19,0.1467678716,0.239916215,0.1537982953,0.24671897982776048
2002-12-18,0.14969203009999998,0.2549834855,0.1467678716,0.24300913062407858
2002-12-17,0.1570335345,0.2683937453,0.14969203009999998,0.3701832055433155
2002-12-16,0.1651838487,0.2810880941,0.1570335345,0.37516303971297094
2002-12-13,0.15510483419999999,0.2636256712,0.1651838487,0.3772806662471393
2002-12-12,0.1561625086,0.2796272487,0.15510483419999999,0.3712627927081107
2002-12-11,0.1640639582,0.2944656254,0.1561625086,0.5016251861632525
