timestamp,open,high,low,close,volume,OBV,closescaled,OBVscaled
2010-02-10,122.94,123.65,122.21,122.81,5219100,1007016400,0.4214521247,0.5243905803
2010-02-09,122.65,124.2,122.46,123.21,6044500,1012235500,0.4239407702,0.5351335674
2010-02-08,123.15,123.22,121.74,121.88,5718500,1006191000,0.4156660238,0.5226915782
2010-02-05,123.04,123.72,121.83,122.97,8617000,1011909500,0.4224475829,0.5344625295
2010-02-04,125.19,125.44,122.9,123,9126900,1020526500,0.4226342313,0.5521997486
2010-02-03,125.16,126.07,125.07,125.66,4177100,1029653400,0.4391837243,0.5709865451
2010-02-02,124.79,125.81,123.95,125.53,5899900,1025476300,0.4383749145,0.5623884091
2010-02-01,123.23,124.95,122.78,124.67,7242900,1019576400,0.4330243265,0.5502440643
2010-01-29,124.32,125,121.9,122.39,11571200,1012333500,0.4188390468,0.5353352905
2010-01-28,127.03,127.04,123.05,123.75,9622200,1023904700,0.4273004417,0.5591534301
2010-01-27,125.82,126.96,125.04,126.33,8719200,1033526900,0.4433522056,0.5789597513
2010-01-26,125.92,127.75,125.41,125.75,7135300,1024807700,0.4397436695,0.5610121639
2010-01-25,126.33,126.895,125.71,126.12,5738500,1031943000,0.4420456666,0.5756994541
2010-01-22,128.67,128.89,125.37,125.5,10088600,1026204500,0.438188266,0.5638873348
2010-01-21,130.47,130.69,128.06,129,9608600,1036293100,0.4599639146,0.584653693
2010-01-20,130.46,131.15,128.95,130.25,15197500,1045901700,0.467740932,0.60443202
2010-01-19,131.63,134.25,131.56,134.14,13916200,1061099200,0.49194301,0.6357145298
2010-01-15,132.03,132.89,131.089,131.78,8494400,1047183000,0.4772600012,0.6070694458
2010-01-14,130.55,132.71,129.91,132.31,7111800,1055677400,0.4805574566,0.6245543053
2010-01-13,130.39,131.12,129.16,130.23,6455400,1048565600,0.4676164997,0.6099153875
2010-01-12,129.03,131.33,129,130.51,8081500,1055021000,0.4693585516,0.6232031726
2010-01-11,131.06,131.06,128.67,129.48,5730400,1046939500,0.4629502893,0.6065682258
2010-01-08,129.07,130.9199,129.05,130.85,4197200,1052669900,0.4714739003,0.6183636721
2010-01-07,129.87,130.25,128.91,129.55,5840600,1048472700,0.4633858023,0.6097241623
2010-01-06,130.68,131.49,129.81,130,5605300,1054313300,0.4661855285,0.621746444
2010-01-05,131.68,131.85,130.1,130.85,6841400,1059918600,0.4714739003,0.6332843846
2010-01-04,131.18,132.97,130.85,132.45,6155300,1066760000,0.4814284825,0.6473667115
2009-12-31,132.41,132.85,130.75,130.9,4223400,1060604700,0.471784981,0.6346966518
2009-12-30,131.23,132.68,130.68,132.57,3867000,1064828100,0.4821750762,0.6433900916
2009-12-29,132.28,132.37,131.8,131.85,4184200,1060961100,0.4776955142,0.635430265
2009-12-28,130.99,132.31,130.72,132.31,5800400,1065145300,0.4805574566,0.6440430156
2009-12-24,129.89,130.57,129.48,130.57,4265100,1059344900,0.4697318484,0.6321034815
2009-12-23,129.7,130,129.3,130,4127600,1055079800,0.4661855285,0.6233242064
2009-12-22,129.3,129.98,129.19,129.93,5535500,1050952200,0.4657500156,0.6148279611
2009-12-21,127.8,128.94,127.68,128.65,4772500,1045416700,0.4577863498,0.6034336967
2009-12-18,127.97,128.39,127,127.91,9106600,1040644200,0.4531823555,0.5936099903
2009-12-17,128,128.56,127.12,127.4,5909500,1031537600,0.4500093324,0.5748649794
2009-12-16,128.74,129.6,128.35,128.71,6372500,1037447100,0.4581596466,0.5870290848
2009-12-15,129.46,129.86,127.94,128.49,7862600,1031074600,0.4567908916,0.5739119409
2009-12-14,129.65,129.98,129.6,129.93,5201300,1038937200,0.4657500156,0.5900963042
2009-12-11,129.01,129.77,128.71,129.68,6597200,1033735900,0.4641946121,0.5793899566
2009-12-10,128.13,129.47,128.09,129.34,7077800,1027138700,0.4620792634,0.5658102906
2009-12-09,126.7,128.39,126.11,128.39,6071900,1020060900,0.4561687302,0.5512413583
2009-12-08,126.97,127.35,126.16,126.8,5351400,1013989000,0.4462763641,0.538742969
2009-12-07,126.88,127.53,126.59,127.04,4144400,1019340400,0.4477695514,0.5497582823
2009-12-04,128.4,128.9,126,127.25,7068500,1023484800,0.4490760903,0.5582891086
2009-12-03,127.6,128.47,127.25,127.55,5760000,1030553300,0.4509425745,0.5728388978
2009-12-02,127.32,128.39,127.16,127.21,4597900,1024793300,0.4488272258,0.560982523
2009-12-01,127.29,128.39,126.85,127.94,6578600,1029391200,0.4533690039,0.570446833
2009-11-30,125.12,126.6,124.92,126.35,6302700,1022812600,0.4434766378,0.5569054532
2009-11-27,124.59,126.62,124.26,125.7,3319200,1016509900,0.4394325888,0.5439319856
2009-11-25,127.88,128.22,127.08,127.28,3967700,1019829100,0.4492627388,0.5507642216
2009-11-24,127.9,128.32,127.14,127.93,4816500,1023796800,0.4533067878,0.5589313289
2009-11-23,127.7,128.94,127.65,128.2,7003500,1028613300,0.4549866235,0.5688456049
2009-11-20,127.17,127.69,126.46,126.96,5354200,1021609800,0.4472718223,0.5544296116
2009-11-19,127.28,127.84,126.51,127.54,5308400,1026964000,0.4508803584,0.5654506884
2009-11-18,128.05,128.35,127.55,128.15,3970100,1032272400,0.4546755428,0.5763774905
2009-11-17,127.43,128.655,127.4,128.63,1027500,1036242500,0.4576619175,0.584549538
2009-11-16,127.17,128.24,127.03,128.21,7822500,1035215000,0.4550488397,0.5824345337
2009-11-13,126.41,127.8,126.27,127.03,4979700,1027392500,0.4477073353,0.5663327121
2009-11-12,126.61,127.65,126.11,126.26,5345400,1022412800,0.4429166926,0.5560825055
2009-11-11,126.55,127.3,125.94,127.19,6530800,1027758200,0.4487027935,0.5670854684
2009-11-10,125.3,127.05,125.17,126.91,6444500,1021227400,0.4469607416,0.5536424801
2009-11-09,123.92,126,123.49,126,7764600,1014782900,0.441299073,0.5403771315
2009-11-06,122.51,123.49,122.23,123.49,4979600,1007018300,0.4256828221,0.5243944912
2009-11-05,122.12,123.5,122,122.55,6701800,1002038700,0.4198345051,0.5141444905
2009-11-04,121.46,122.5,121.16,121.29,6353300,995336900,0.4119952716,0.500349516
2009-11-03,119.53,121.19,119.53,121.16,5706800,988983600,0.4111864618,0.4872718934
2009-11-02,120.61,121.93,119.5,120.56,7049400,983276800,0.4074534934,0.4755250254
2009-10-30,122.63,124.3,120.48,120.61,7711700,990326200,0.4077645741,0.4900354991
2009-10-29,122.15,123.03,121.6,122.87,6309400,998037900,0.4218254215,0.5059092502
2009-10-28,120.47,121.68,119.87,121.5,8780400,991728500,0.4133018105,0.4929219912
2009-10-27,120.18,122.14,119.15,120.65,9445400,982948100,0.4080134387,0.4748484298
2009-10-26,120.61,122.44,119.55,120.11,6538500,973502700,0.4046537672,0.4554060335
2009-10-23,122.95,123.06,120,120.36,6799200,980041200,0.4062091707,0.4688648715
2009-10-22,120.75,123,120.34,122.69,6027000,986840400,0.420705531,0.482860334
2009-10-21,122.18,124.11,120.86,120.87,7171000,980813400,0.4093821937,0.4704543667
2009-10-20,123.36,123.5,121.5,122.82,8780700,987984400,0.4215143408,0.4852151417
2009-10-19,121.76,123.36,121.61,123.06,7514100,996765100,0.4230075282,0.5032893207
2009-10-16,123.15,123.7,121.25,121.64,19216900,989251000,0.4141728364,0.4878223092
2009-10-15,127.56,128,126.32,127.98,11904600,1008467900,0.4536178685,0.5273783456
2009-10-14,127.71,128.61,126.6,128.35,9545500,1020372500,0.4559198656,0.5518827553
2009-10-13,126.22,127.39,126.2,127.02,7581300,1010827000,0.4476451191,0.5322343133
2009-10-12,125.44,127.1,125.2,127.04,7730500,1018408300,0.4477695514,0.5478396491
2009-10-09,122.43,126,122.3,125.93,13123100,1010677800,0.44086356,0.5319272002
2009-10-08,122.52,122.98,121.85,122.29,6498000,997554700,0.4182168855,0.504914632
2009-10-07,121.12,122.85,120.94,122.78,5872000,1004052700,0.4212654763,0.5182901049
2009-10-06,120.39,121.59,120.22,121.35,6659100,998180700,0.4123685684,0.5062031894
2009-10-05,118.9,120.18,118.13,119.75,5673300,991521600,0.4024139862,0.4924961086
2009-10-02,117.4,119.66,117.26,119.02,7581900,985848300,0.3978722081,0.4808181969
2009-10-01,119.39,119.61,117.56,117.9,7067500,978266400,0.3909040005,0.465211626
2009-09-30,119.18,120,117.55,119.61,7733300,985333900,0.4015429602,0.4797593568
2009-09-29,119.36,119.94,118.6,118.81,6748800,977600600,0.3965656691,0.4638411443
2009-09-28,120.52,122,118.94,119.33,8248600,984349400,0.3998009084,0.4777328635
2009-09-25,120.27,121.65,120.1,121.08,5187900,992598000,0.4106887327,0.4947117686
2009-09-24,120.69,121.65,120.4,120.94,5426800,987410100,0.4098177067,0.4840330035
2009-09-23,121.26,122.74,120.71,120.82,5538100,981983300,0.409071113,0.472862487
2009-09-22,122.09,122.11,120.98,121.61,5564700,987521400,0.413986188,0.4842621033
2009-09-21,121.03,122.08,120.88,121.57,4515100,981956700,0.4137373235,0.4728077336
2009-09-18,122.45,122.88,121.62,122.11,9935800,986471800,0.417096995,0.4821016083
2009-09-17,121.14,122.78,121.05,121.88,8392600,976536000,0.4156660238,0.4616497734
2009-09-16,119.5,122,119.3,121.82,11236700,968143400,0.4152927269,0.4443744589
2009-09-15,118.78,119.45,118.16,119.35,6536000,956906700,0.3999253406,0.4212448535
2009-09-14,117,118.99,116.94,118.88,4758600,950370700,0.3970011821,0.4077911615
2009-09-11,117.8,119.25,117.47,118.05,5893700,945612100,0.3918372426,0.3979960668
2009-09-10,116.99,117.83,116.75,117.67,4889400,939718400,0.3894730293,0.3858644841
2009-09-09,117.03,117.67,116.16,116.76,5248100,934829000,0.3838113607,0.3758001509
2009-09-08,117.94,118.17,116.63,117.16,5797500,940077100,0.3863000062,0.3866028316
2009-09-04,116.58,117.5,116.21,117.46,3451700,945874600,0.3881664904,0.3985363964
2009-09-03,116.55,116.73,115.15,116.33,4936200,942422900,0.3811360667,0.3914314226
2009-09-02,116.34,117.24,116,116.09,5178800,937486700,0.3796428794,0.3812707564
2009-09-01,117.67,118.93,116.5,116.69,6303800,942665500,0.3833758477,0.3919307901
2009-08-31,117.1,118.06,116.92,118.05,5439400,948969300,0.3918372426,0.404906522
2009-08-28,120.1,120.23,117.77,118.22,6235700,954408700,0.3928949169,0.4161029743
2009-08-27,118.73,119.59,117.85,119.43,4356900,960644400,0.4004230697,0.4289385292
2009-08-26,118.64,119.85,117.51,119.47,4515500,965001300,0.4006719343,0.4379067653
2009-08-25,119.25,120.15,118.71,118.83,4652200,960485800,0.3966901014,0.4286120672
2009-08-24,119.92,120.88,119.1,119.32,6363400,965138000,0.3997386922,0.4381881483
2009-08-21,119.65,120.01,118.55,119.9,8306800,971501400,0.4033472283,0.4512865608
2009-08-20,118.44,119.41,118.1,118.95,4841700,963194600,0.3974366951,0.4341878568
2009-08-19,116.36,118.77,116.12,118.57,4837900,958352900,0.3950724818,0.4242217093
2009-08-18,116.81,118,116.73,117.63,4286200,953515000,0.3892241647,0.4142633836
2009-08-17,116.69,117.44,116.21,116.86,5349600,949228800,0.3844335221,0.4054406763
2009-08-14,119.29,119.74,117.62,118.57,4796400,954578400,0.3950724818,0.4164522845
2009-08-13,119.28,119.78,118.63,119.58,5489200,959374800,0.4013563118,0.4263251866
2009-08-12,117.6,119.96,117.42,119.29,6289700,953885600,0.3995520438,0.4150262261
2009-08-11,118.03,118.5,117.32,117.79,4844500,947595900,0.390219623,0.4020795176
2009-08-10,118.17,119.19,117.97,118.7,3981300,952440400,0.3958812916,0.4120514287
2009-08-07,118.11,119.91,118.11,119.33,5763200,956421700,0.3998009084,0.4202465303
2009-08-06,118.31,118.4,116.7,117.38,6003100,950658500,0.3876687613,0.4083835685
2009-08-05,118.515,119,117.86,117.92,5025800,956661600,0.3910284328,0.42074034
2009-08-04,119.17,119.8,119.02,119.6,4993500,961687400,0.4014807441,0.4310854388
2009-08-03,118.88,119.96,118.69,119.92,6108200,966680900,0.4034716605,0.4413640512
2009-07-31,117.56,118.99,117.56,117.93,5329600,960572700,0.3910906489,0.4287909421
2009-07-30,118,119.37,117.67,117.86,6803100,955243100,0.3906551359,0.4178205019
2009-07-29,116.36,117.28,116.05,117.26,5100900,948440000,0.3869221676,0.4038170117
2009-07-28,116.63,117.52,116.34,117.28,5782900,953540900,0.3870465999,0.4143166961
2009-07-27,116.95,117.92,116.57,117.63,5069200,959323800,0.3892241647,0.4262202083
2009-07-24,116.68,118.15,116.63,117.64,6261000,964393000,0.3892863809,0.4366546415
2009-07-23,115.06,118,115.06,117.06,8461400,958132000,0.3856778448,0.4237670091
2009-07-22,116.18,117.2,115.09,115.57,8813400,949670600,0.3764076401,0.4063500768
2009-07-21,115.87,117.04,115.38,117.04,8301700,958484000,0.3855534126,0.4244915653
2009-07-20,114.53,116.88,114.39,116.44,10682500,950182300,0.3818204442,0.4074033592
2009-07-17,113.41,115.53,113.16,115.42,20188900,939499800,0.3754743981,0.3854145182
2009-07-16,106.84,110.97,106.79,110.64,14997900,919310900,0.3457350837,0.3438577186
2009-07-15,104.75,107.22,104.6,107.22,8699100,904313000,0.3244571642,0.3129860651
2009-07-14,103.42,103.62,102.52,103.25,5413500,895613900,0.2997573571,0.2950798514
2009-07-13,101.28,103.65,100.19,103.62,9494300,901027400,0.3020593542,0.3062229912
2009-07-10,100.97,101.72,99.8,100.83,7465900,891533100,0.2847010515,0.2866799392
2009-07-09,101.12,102.78,100.85,102.08,6153200,898999000,0.2924780688,0.3020477359
2009-07-08,100.29,101.17,99.5,100.68,7380800,892845800,0.2837678094,0.2893819988
2009-07-07,101.34,101.96,100.03,100.19,6685600,885465000,0.2807192186,0.2741893718
2009-07-06,101.57,102.23,100.47,101.65,6522500,892150600,0.2898027748,0.2879510002
2009-07-02,103.8,103.91,101.73,101.73,7026700,898673100,0.290300504,0.3013769039
2009-07-01,105,106.27,104.73,104.84,5537300,905699800,0.3096497231,0.315840652
2009-06-30,105.69,106.03,103.81,104.42,7512600,900162500,0.3070366453,0.3044426825
2009-06-29,105.99,106.18,105.16,105.83,4681800,907675100,0.3158091209,0.3199066063
2009-06-26,106.5,106.5,105.05,105.68,5127900,902993300,0.3148758788,0.3102695967
2009-06-25,103.7,106.785,103.51,106.06,6900600,908121200,0.3172400921,0.3208248579
2009-06-24,105.39,106.48,103.72,104.15,6395200,901220600,0.3053568096,0.3066206738
2009-06-23,104.75,104.87,103.79,104.44,5152600,907615800,0.3071610776,0.3197845433
2009-06-22,105.18,105.88,104.23,104.52,7295400,912768400,0.3076588067,0.330390647
2009-06-19,106.31,106.65,105.5,105.89,13559000,920063800,0.3161824177,0.3454074867
2009-06-18,106.93,107.53,106.12,106.33,6206900,933622800,0.3189199278,0.3733173108
2009-06-17,107.46,107.88,106.88,107,7366200,939829700,0.3230884091,0.3860935838
2009-06-16,108.47,109.14,107.27,107.32,7231000,947195900,0.3250793256,0.4012561582
2009-06-15,107.63,108.83,107.24,107.62,8567600,954426900,0.3269458097,0.4161404371
2009-06-12,108.4,109.28,107.75,108.21,7250900,962994500,0.3306165619,0.4337759713
2009-06-11,108.75,110.64,108.56,109.4,9134300,970245400,0.3380202825,0.4487012124
2009-06-10,109.2,109.28,107.05,108.35,7578100,961111100,0.3314875879,0.4298991838
2009-06-09,108.15,109.14,107.99,108.14,8585900,953533000,0.330181049,0.4143004348
2009-06-08,106.64,107.98,105.5,107.49,6363800,944947100,0.3261369999,0.3966272319
2009-06-05,107.33,108.4,106.75,107.24,7665000,938583300,0.3245815965,0.3835279961
2009-06-04,106.17,106.87,105.6,106.33,5468500,930918300,0.3189199278,0.3677503723
2009-06-03,106.53,106.6,105.11,106.49,7688000,936386800,0.3199153861,0.379006724
2009-06-02,107.51,108.8,106.66,106.83,7045800,944074800,0.3220307348,0.3948316909
2009-06-01,106.94,108.67,106.67,108.37,7725000,951120600,0.3316120202,0.4093347545
2009-05-29,104.47,106.5,103.95,106.28,6871800,943395600,0.3186088471,0.3934336267
2009-05-28,103.34,105.14,102.68,104.69,6127500,936523800,0.3087164811,0.3792887245
2009-05-27,104.34,105.17,102.91,102.93,7119600,930396300,0.2977664406,0.3666758883
2009-05-26,101.32,105.63,101.02,105.02,7211200,937515900,0.3107696136,0.3813308616
2009-05-22,102.67,103.31,101.75,101.89,5596200,930304700,0.2912959622,0.366487339
2009-05-21,103.07,103.25,101.74,102.82,7411500,935900900,0.2970820631,0.3780065482
2009-05-20,105.51,105.98,103.81,104.05,7083100,943312400,0.3047346482,0.393262368
2009-05-19,104.33,106.12,104,105.51,7079200,950395500,0.3138182044,0.4078422098
2009-05-18,102,104.71,101.94,104.58,7429500,943316300,0.3080321035,0.3932703957
2009-05-15,100.9,103.07,100.57,101.37,8367400,935886800,0.288060723,0.3779775248
2009-05-14,101.72,102.71,100.77,101.05,9445100,927519400,0.2860698065,0.3607540819
2009-05-13,102.88,103.1,101.35,102.26,8202100,936964500,0.2935979593,0.3801958607
2009-05-12,102.98,104.38,102.37,103.94,7961600,945166600,0.3040502706,0.3970790503
2009-05-11,101.09,103.877,100.95,102.9,8253000,937205000,0.2975797922,0.3806909055
2009-05-08,103.58,103.75,99.83,101.49,11575500,928952000,0.2888073166,0.3637029435
2009-05-07,104.65,104.7964,101.83,102.59,8521400,940527500,0.2956510919,0.3875299343
2009-05-06,105.23,105.5,103.71,104.62,7530900,949048900,0.3082809681,0.4050703705
2009-05-05,106,106.82,105.51,105.85,6750000,956579800,0.3159335532,0.420571963
2009-05-04,105.26,106.75,104.61,106.19,8313900,963329800,0.3180489019,0.4344661523
2009-05-01,103.78,104.86,102.94,104.61,6234200,955015900,0.3082187519,0.4173528338
2009-04-30,104.55,106.05,102.85,103.21,10654500,948781700,0.2995084925,0.4045203664
2009-04-29,101.98,105,101.67,104.04,9783700,959436200,0.304672432,0.4264515723
2009-04-28,99.36,102.73,99.25,101.94,11110500,949652500,0.2916070429,0.4063128197
2009-04-27,99.61,101.69,99.29,99.95,8611400,938542000,0.2792260312,0.3834429842
2009-04-24,101.17,101.58,99.5,100.08,10157500,947153400,0.280034841,0.4011686763
2009-04-23,102.65,102.78,99.8,101.42,9440400,957310900,0.2883718036,0.4220768581
2009-04-22,101.17,103.86,101.06,102.55,12120000,966751300,0.2954022273,0.4415089625
2009-04-21,98.41,102.48,98.2,102.31,15226700,954631300,0.29390904,0.4165611737
2009-04-20,100.29,101.1899,99.21,100.43,12524700,939404600,0.2822124059,0.3852185587
2009-04-17,101.18,102.04,99.69,101.27,10214200,951929300,0.2874385616,0.4109993812
2009-04-16,99.74,101.92,99.18,101.43,9259500,962143500,0.2884340198,0.4320242743
2009-04-15,98.23,99.06,96.44,98.85,8164200,952884000,0.272382256,0.4129645342
2009-04-14,99.08,99.95,98.27,99.27,6276700,961048200,0.2749953338,0.4297697105
2009-04-13,100.28,101.65,99.04,99.95,7797200,967324900,0.2792260312,0.4426896598
2009-04-09,102.01,102.45,100.25,101.7,8013700,975122100,0.2901138555,0.4587394039
2009-04-08,99.45,101.55,99,101.19,7285200,967108400,0.2869408325,0.4422440165
2009-04-07,100.1725,100.5,98.52,98.75,8768400,959823200,0.2717600946,0.4272481725
2009-04-06,100.9,101.85,100,101.56,8819800,968591600,0.2892428296,0.4452970331
2009-04-03,99.73,102.66,99.71,102.22,10962900,977411400,0.2933490948,0.4634516954
2009-04-02,99.15,101.99,98.38,100.82,16219000,966448500,0.2846388353,0.4408856794
2009-04-01,96.13,98,95.7,97.61,12212900,950229500,0.2646674547,0.4075005156
2009-03-31,94.96,98.66,94.85,96.89,14553700,938016600,0.2601878927,0.3823615017
2009-03-30,92,94.74,91.8,94.52,10964000,923462900,0.2454426678,0.3524041888
2009-03-27,95.99,96,92.75,94.15,15745200,912498900,0.2431406707,0.3298359086
2009-03-26,98.47,99.2,97.75,98.78,11434600,928244100,0.271946743,0.3622458032
2009-03-25,98.47,99.86,96.09,97.95,12017000,916809500,0.2667828035,0.3387088408
2009-03-24,97.69,99.55,97.52,98.3,9346700,928826500,0.2689603683,0.3634446145
2009-03-23,93.7,98.71,93.7,98.71,12407200,938173200,0.27151123,0.3826838469
2009-03-20,93.16,95,92.18,92.51,12193900,925766000,0.2329372239,0.3571448861
2009-03-19,93.08,93.35,91.51,92.66,9899300,937959900,0.233870466,0.3822447905
2009-03-18,89.41,92.9,89.41,91.95,17954300,928060600,0.2294531201,0.3618680871
2009-03-17,91.11,92.91,90.45,92.91,11489700,946014900,0.2354258695,0.3988251897
2009-03-16,91.34,93,90.54,91.22,11793700,934525200,0.224911342,0.3751748095
2009-03-13,90.4,90.65,89.29,90.36,9111900,922731500,0.2195607541,0.3508986762
2009-03-12,88.59,90.6,87.49,90.4,11829200,931843400,0.2198096186,0.3696545966
2009-03-11,87.51,89.54,86.72,88.62,11823900,920014200,0.2087351459,0.3453053902
2009-03-10,85.11,87.25,83.64,87.25,15914800,908190300,0.2002115349,0.3209670932
2009-03-09,84.7,86.8,83.02,83.48,13151800,892275500,0.1767560505,0.2882080942
2009-03-06,87.47,88.25,83.81,85.81,15186000,905427300,0.1912524109,0.3152797384
2009-03-05,88.13,90.16,87.02,87.48,14930100,920613300,0.2016425061,0.3465385767
2009-03-04,88.97,91.24,87.602,89.49,15391700,935543400,0.21414795,0.3772706707
2009-03-03,90.16,90.18,87.19,87.77,13744100,920151700,0.2034467741,0.3455884199
2009-03-02,91.17,91.9,88.75,89.05,15231700,933895800,0.2114104399,0.3738792535
2009-02-27,88.01,93.28,88.01,92.03,21311200,949127500,0.2299508493,0.4052321606
2009-02-26,87,90.2,86.33,88.97,17423200,927816300,0.2109127108,0.3613652204
2009-02-25,86,87.12,82.85,85.9,12646400,910393100,0.1918123561,0.3255013332
2009-02-24,84.42,87.08,84.1,86.4,12915300,923039500,0.1949231631,0.3515326629
2009-02-23,89.3,89.33,84.19,84.37,13509600,910124200,0.1822932869,0.3249478299
2009-02-20,88.05,89.9,87.34,88.79,12400700,923633800,0.2097928203,0.352755969
2009-02-19,91.69,92.16,88.45,88.93,12622700,936034500,0.2106638462,0.3782815502
2009-02-18,91.17,92.25,90.4406,91.51,8492600,948657200,0.22671561,0.4042640958
2009-02-17,91.73,92.49,90.5,90.67,8903500,940164600,0.2214894544,0.3867829415
2009-02-13,94.79,95.18,93.57,93.84,6742400,949068100,0.2412119704,0.4051098917
2009-02-12,94.41,95.2,92.2,95.07,9917700,955810500,0.2488645555,0.4189884372
2009-02-11,93.48,95.77,93,95.16,10765700,965728200,0.2494245007,0.4394030151
2009-02-10,95.58,96.82,92.96,93.27,13541300,954962500,0.2376656505,0.4172429153
2009-02-09,95.93,96.98,94.72,96.82,8165800,968503800,0.2597523798,0.4451163057
2009-02-06,92.51,97.1,91.65,96.14,13055900,960338000,0.2555216823,0.428307836
2009-02-05,92.13,93.2,91.22,92.41,11622900,947282100,0.2323150625,0.4014335922
2009-02-04,93.74,94.91,91.82,92.83,10189800,958905000,0.2349281404,0.425358151
2009-02-03,91.07,93.73,90.16,93.48,8864500,969094800,0.2389721894,0.4463328191
2009-02-02,90.6,91.86,89.69,90.93,9926400,960230300,0.223107074,0.4280861464
2009-01-30,92.23,93.48,91.25,91.65,9617000,970156700,0.227586636,0.4485186324
2009-01-29,93.58,94.58,92.02,92.51,9233500,979773700,0.2329372239,0.4683142499
2009-01-28,92.7,94.94,91.91,94.82,13407200,989007200,0.247309152,0.4873204716
2009-01-27,91.77,91.97,90.5,91.66,8720800,975600000,0.2276488521,0.4597231125
2009-01-26,89.77,92.67,89.52,91.6,9840800,966879200,0.2272755553,0.4417722316
2009-01-23,88.4,90.7,87.81,89.49,10253700,957038400,0.21414795,0.4215159446
2009-01-22,89.83,90.74,88.11,90.07,12350700,967292100,0.217756486,0.4426221443
2009-01-21,86.35,91.6,86,91.42,24905000,979642800,0.2261556648,0.4680448056
2009-01-20,84.76,84.92,81.76,81.98,13800100,954737800,0.1674236297,0.4167803932
2009-01-16,84.61,85.74,83.08,84.92,11245300,968537900,0.1857151745,0.4451864971
2009-01-15,83.34,84.83,82.256,84.12,11734800,957292600,0.1807378834,0.4220391894
2009-01-14,84.2,84.82,82.11,83.19,9470000,945557800,0.1749517825,0.3978842958
2009-01-13,85.5,86.59,84.79,85.34,7657200,955027800,0.1883282523,0.4173773287
2009-01-12,84.57,86.6,84.42,85.71,8072700,962685000,0.1906302495,0.433138897
2009-01-09,87.05,87.5,84.25,84.7,7440300,954612300,0.1843464195,0.4165220642
2009-01-08,87.81,88.14,85.98,87.18,7231800,962052600,0.1997760219,0.4318371659
2009-01-07,87.83,88.8,87.12,87.79,8455100,969284400,0.2035712064,0.4467230915
2009-01-06,87.11,90.41,86.37,89.23,9649500,977739500,0.2125303304,0.4641270559
2009-01-05,86.42,87.67,86.18,86.82,8315700,968090000,0.1975362409,0.4442645404
2009-01-02,83.89,87.59,83.89,87.37,7558200,976405700,0.2009581285,0.4613815641
2008-12-31,83.5,85,83.5,84.16,6667700,968847500,0.180986748,0.4458237772
2008-12-30,81.83,83.64,81.52,83.55,5774400,962179800,0.1771915635,0.4320989941
2008-12-29,81.72,81.72,79.68,81.25,6062600,956405400,0.1628818516,0.4202129784
2008-12-26,80.93,81.8,80.55,81.33,3101300,962468000,0.1633795807,0.4326922246
2008-12-24,80.55,81.22,79.92,80.52,2415200,959366700,0.1583400734,0.4263085136
2008-12-23,82.35,82.81,80.13,80.6,6374400,961781900,0.1588378025,0.4312799574
2008-12-22,83.27,83.45,80.32,81.99,7083300,968156300,0.1674858458,0.4444010122
2008-12-19,84.59,85.22,82.97,83.52,13098600,975239600,0.1770049151,0.4589812657
2008-12-18,85.77,86.64,82.96,84,8029500,988338200,0.1799912897,0.4859434031
2008-12-17,85.44,87.27,84.6566,85.84,8592000,996367700,0.1914390593,0.5024713131
2008-12-16,83.11,86.84,82.87,86.4,11559800,1004959700,0.1949231631,0.5201570723
2008-12-15,82.51,83.54,80,82.77,8848200,993399900,0.1723387047,0.4963623983
2008-12-12,78.68,82.94,78.06,82.2,10381700,984551700,0.1687923847,0.4781492775
2008-12-11,81.5,82.86,79.77,80.58,10682400,974170000,0.1587133702,0.4567796028
2008-12-10,83.95,84.99,81.83,82.86,8187000,984852400,0.1728986499,0.4787682379
2008-12-09,83.82,85.434,82.2,82.69,9356400,976665400,0.1718409755,0.4619161301
2008-12-08,82.57,85.88,81.73,84.86,11177600,986021800,0.1853418777,0.481175329
2008-12-05,76.78,81.5,75.31,80.59,11212000,974844200,0.1587755864,0.458167375
2008-12-04,80.03,80.83,76.18,77.44,10914000,963632200,0.1391775026,0.435088612
2008-12-03,78.62,81,76.99,80.67,9757800,974546200,0.1592733155,0.4575539722
2008-12-02,77.8,80,76.14,79.84,9305200,964788400,0.154109376,0.4374685322
2008-12-01,80.95,81.36,76.79,76.9,10265000,955483200,0.1358178311,0.4183147234
2008-11-28,81,81.9,80.1,81.6,3908300,965748200,0.1650594164,0.439444183
2008-11-26,79.52,81.79,78.61,81.67,8240600,969656500,0.1654949294,0.4474890215
2008-11-25,81.37,82.4,78.22,80.65,12519700,961415900,0.1591488832,0.4305265836
2008-11-24,75.74,82.09,75,79.89,15023200,948896200,0.1544204567,0.404756053
2008-11-21,72.74,76.98,69.5,74.88,19804500,933873000,0.1232501711,0.373832322
2008-11-20,75,78.39,70.51,71.74,17634700,914068500,0.1037143035,0.3330667707
2008-11-19,79.93,81,75.73,75.97,12606400,931703200,0.1300317302,0.3693660092
2008-11-18,79.13,80.93,77,80.08,13050600,944309600,0.1556025633,0.3953150029
2008-11-17,79.4,79.74,77.16,77.48,10315300,931259000,0.1394263672,0.3684516686
2008-11-14,82.63,85.4,79.5,80.33,12023700,941574300,0.1571579668,0.3896846657
2008-11-13,79.62,84.39,75.4,84.21,15103600,953598000,0.1812978287,0.4144342307
